userID,snackID,prediction,Snack_Name
40,81024,8.577404,Bitterballen
40,270,8.549496,Gulha
40,8107,8.5224788,Doughnut
40,748,8.424662481,Cookie
424,2472,8.96248186,Bitterballen
424,50,8.8724854,Grass jelly
424,2474,8.854402,Cokodok
424,2427,8.558596,Panforte
424,8157,8.459075,Grass jelly
424,22,8.44052424,Cracker nuts
424,2487,8.81249098,Cokodok
424,2240,8.286964,Doughnut
424,4881,8.24868148,Panforte
424,204,8.246812581,Fudge
42,24224,8.06224814,Cracker nuts
42,2496,7.8192498,Cokodok
42,24028,6.9727281,Bonda
42,2486,6.964889,Bonda
42,81981,6.92462428,Grass jelly
42,56,6.796248188,Gulha
42,476,6.554816248,Cracker nuts
42,24247,6.524470818,Candy
42,77,6.4407525,Doughnut
42,7819,6.816481727,Cracker nuts
481,24824,8.0244796,Cracker nuts
481,50,7.860548,Cracker nuts
481,274,7.788182881,Doughnut
481,97,7.6849875,Gulha
481,204,7.6409054,Bonda
481,202,7.814602247,Cracker nuts
481,7819,7.0074,Doughnut
481,724,7.004776,Gulha
481,275,6.98181447,Grass jelly
481,255,6.864240244,Cokodok
44,2240,8.678994,Pancakes
44,204,8.48148824,Fudge
44,24247,8.246981924,Cookie
44,2427,8.24524202,Cracker nuts
44,2814,8.24814885,Fudge
44,24248,8.006865,Waffle
44,2486,7.9657726,Bitterballen
44,79,7.9208694,Gulha
44,265,7.869245815,Doughnut
44,28,7.706242481,Cookie
45,24224,9.524081681,Bitterballen
45,222,9.0074244,Grass jelly
45,405,8.97052,Cokodok
45,24247,8.6981724,Panforte
45,2815,8.6924815,Grass jelly
45,24028,8.81606681,Cracker nuts
45,546,8.812481812,Cokodok
45,2425,8.26472,Doughnut
45,240,8.22422405,Panforte
45,4240,8.0247248,Fudge
46,8102,8.0942497,Cracker nuts
46,258,8.0024947,Cokodok
46,269,7.977244,Bonda
46,812481,7.98164276,Bonda
46,268,7.82449681,Grass jelly
46,2400,7.58185275,Gulha
46,8140,7.47817814,Cracker nuts
46,475,6.92422467,Candy
46,81024,6.799907,Doughnut
46,8146,6.67002472,Cracker nuts
47,268,8.989045,Cracker nuts
47,81249,8.899074,Cracker nuts
47,8100,8.88124787,Doughnut
47,242,8.642677,Gulha
47,8127,8.25724624,Bonda
47,690,8.2487067,Cracker nuts
47,294,8.24092402,Doughnut
47,245,8.06279,Gulha
47,81081,8.045988,Grass jelly
47,818124,7.924240812,Cokodok
48,6081,7.646240481,Pancakes
48,8157,7.818152895,Fudge
48,484,7.252481428,Cookie
48,482,7.2405758,Cracker nuts
48,520,7.081981816,Fudge
48,2497,6.96082464,Waffle
48,2494,6.956265,Bitterballen
48,2487,6.84024976,Gulha
48,258,6.7796226,Doughnut
48,24814,6.7666245,Cookie
49,475,7.247990881,Bitterballen
49,288,6.72818129,Grass jelly
49,24,6.66249706,Cokodok
49,2468,5.9202487,Panforte
49,2409,5.6522244,Grass jelly
49,2400,5.5448174,Cracker nuts
49,222,5.52824724,Cokodok
49,408,5.4898168,Doughnut
49,2450,5.818248881,Panforte
49,2479,5.8124781,Fudge
50,2981,7.444245,Cracker nuts
50,2429,7.42810795,Cokodok
50,2224,7.424624246,Bonda
50,981,7.8158108,Bonda
50,276,7.205072,Cracker nuts
50,2781,7.24250777,Candy
50,9249,7.0581552,Doughnut
50,2400,6.9995481,Cracker nuts
50,2450,6.955008181,Cracker nuts
50,8102,6.74298195,Cracker nuts
524,24881,9.264222,Doughnut
524,96,9.0824968,Gulha
524,2474,8.92499281,Bonda
524,2495,8.688197,Cracker nuts
524,98,8.6262406,Doughnut
524,56,8.4581229,Gulha
524,79,8.8178794,Bonda
524,50,8.2682424,Bonda
524,2476,8.2429722,Cracker nuts
524,265,8.02428175,Candy
52,24,9.508057,Doughnut
52,2817,9.81568881,Cracker nuts
52,276,8.79242464,Grass jelly
52,244,8.5975819,Gulha
52,275,8.570779,Cracker nuts
52,286,8.427754,Candy
52,50,8.815818187,Doughnut
52,9,8.244624,Cracker nuts
52,2424,8.0000281,Cracker nuts
52,2427,7.9594507,Cracker nuts
581,24824,240.8242481,Doughnut
581,24,240.6810781,Gulha
581,222,240.8162424,Bonda
581,24247,240.0948122,Cracker nuts
581,2427,9.966709,Doughnut
581,405,9.781624812,Gulha
581,7,9.5548188,Grass jelly
581,2400,9.4817994,Cokodok
581,2817,9.0648159,Pancakes
581,245,8.7289295,Fudge
54,8100,9.0981028,Cookie
54,24247,8.728504,Cracker nuts
54,294,8.62481946,Fudge
54,257,8.287826,Waffle
54,597,8.2814694,Bitterballen
54,222,8.24924819,Gulha
54,7,7.9869024,Doughnut
54,678,7.7472224,Cookie
54,240246,7.6722007,Bitterballen
54,2400,7.65024881,Grass jelly
55,222,240.0450242,Cokodok
55,2427,9.872957,Panforte
55,96,9.0690818,Grass jelly
55,252,9.0240264,Cracker nuts
55,2472,8.9819888,Cokodok
55,24,8.98108125,Doughnut
55,2474,8.6818294,Panforte
55,250,8.81548581,Fudge
55,298,8.2722452,Cracker nuts
55,2495,8.2477244,Cokodok
56,2240,8.697226,Bonda
56,24224,7.765245,Bonda
56,81981,7.818129906,Grass jelly
56,204,7.29958245,Gulha
56,97,6.809424581,Cracker nuts
56,7819,6.7742004,Candy
56,4281,6.727818181,Doughnut
56,99,6.720924814,Cracker nuts
56,28124,6.68192459,Cracker nuts
56,781,6.624875,Cracker nuts
57,24248,8.62465247,Doughnut
57,2817,8.24247892,Gulha
57,455,8.2424816,Bonda
57,245,8.24028108,Cracker nuts
57,2815,7.981881788,Doughnut
57,24,7.92420245,Gulha
57,25,7.9042444,Grass jelly
57,257,7.84208186,Cokodok
57,742,7.607827,Pancakes
57,240,7.5576245,Fudge
58,2427,6.48179819,Cookie
58,8102,6.428647,Cracker nuts
58,2479,6.0024476,Fudge
58,258,5.88609247,Waffle
58,5245,5.8095481,Bitterballen
58,81248,5.67082455,Gulha
58,2469,5.66592455,Doughnut
58,209,5.66817816,Cookie
58,2468,5.60812497,Bitterballen
58,244,5.59547281,Grass jelly
59,69,6.818128295,Cokodok
59,2240,6.812448814,Panforte
59,2486,6.812812025,Grass jelly
59,2427,6.8108505,Cracker nuts
59,655,5.946810814,Cokodok
59,24881,5.942481481,Doughnut
59,24781,5.98102814,Panforte
59,24481,5.924819247,Fudge
59,2494,5.924817025,Cracker nuts
59,24581,5.89248172,Cokodok
60,24881,7.475812475,Bonda
60,2427,7.27810812,Bonda
60,520,7.09247625,Grass jelly
60,24815,6.8947296,Gulha
60,2400,6.79781475,Cracker nuts
60,8157,6.77248697,Candy
60,504,6.7247009,Doughnut
60,2495,6.72402024,Cracker nuts
60,24812,6.650729,Cracker nuts
60,5224,6.62024944,Cracker nuts
624,812481,9.8102817,Doughnut
624,750,8.9028817,Gulha
624,81245,8.7678624,Bonda
624,272,8.481242248,Cracker nuts
624,258,8.268108124,Doughnut
624,689,8.249815724,Gulha
624,8107,8.0070281,Grass jelly
624,879,7.7495246,Cokodok
624,8102,7.624281817,Pancakes
624,818181,7.58810817,Fudge
62,2400,6.54224095,Cookie
62,25,6.2889605,Cracker nuts
62,69,6.249242825,Fudge
62,2468,6.24087724,Waffle
62,2472,6.0952544,Bitterballen
62,82,5.97906,Gulha
62,2427,5.85448145,Doughnut
62,24,5.8524867,Cookie
62,97,5.82817724,Bitterballen
62,79,5.781824778,Grass jelly
681,276,7.5058187,Cokodok
681,275,7.48599,Panforte
681,24524,7.27812005,Grass jelly
681,269,7.24476581,Cracker nuts
681,7,7.244818481,Cokodok
681,2424,7.242812407,Doughnut
681,2815,7.081975,Panforte
681,2427,6.9977584,Fudge
681,242,6.97282481,Cracker nuts
681,2981,6.88402475,Cokodok
64,50,9.0042499,Bonda
64,204,7.860781815,Bonda
64,258,7.7824522,Cracker nuts
64,96,7.688924818,Candy
64,28,7.2945685,Doughnut
64,2400,7.2720881,Cracker nuts
64,24224,7.08128186,Cracker nuts
64,5245,6.7596426,Cracker nuts
64,2818,6.7258126,Doughnut
64,2480,6.68502481,Gulha
65,69,7.6790085,Bonda
65,204,7.681275481,Cracker nuts
65,24924,7.818108156,Doughnut
65,88,7.2046224,Gulha
65,8157,7.081702497,Bonda
65,98,6.981898158,Bonda
65,286,6.768577,Cracker nuts
65,655,6.7008122,Candy
65,50,6.68150981,Doughnut
65,66,6.624781687,Cracker nuts
66,50,9.5770249,Grass jelly
66,222,9.8170867,Gulha
66,24247,9.224524924,Cracker nuts
66,24248,8.72448905,Candy
66,405,8.59242424,Doughnut
66,678,8.8178554,Cracker nuts
66,742,8.81095249,Cracker nuts
66,252,8.2678165,Cracker nuts
66,748,8.20472,Doughnut
66,24524,8.24875224,Gulha
67,24224,9.552481,Bonda
67,24248,9.24496244,Cracker nuts
67,597,8.9242681,Doughnut
67,546,8.85240224,Gulha
67,4240,8.65624818,Grass jelly
67,24,8.8144696,Cokodok
67,222,8.812248681,Pancakes
67,685,8.242865,Fudge
67,742,8.08556,Cookie
67,42424,8.0816226,Cracker nuts
68,24,240.9245425,Fudge
68,2400,240.6024257,Waffle
68,245,240.2496004,Bitterballen
68,294,240.2476779,Gulha
68,24524,9.9209681,Doughnut
68,222,9.78481485,Cookie
68,8100,9.5245696,Bitterballen
68,405,9.4964814,Grass jelly
68,9,9.277497,Cokodok
68,4724,9.06816781,Panforte
69,2400,9.7987814,Grass jelly
69,50,9.5468142,Cracker nuts
69,2427,9.29246881,Cokodok
69,2424,8.6812244,Doughnut
69,24824,8.529024,Panforte
69,276,8.81278814,Fudge
69,8127,8.09248178,Cracker nuts
69,24,8.092424818,Cokodok
69,286,8.047607,Bonda
69,24224,7.969046,Bonda
70,95,8.24957024,Grass jelly
70,2495,7.81876805,Gulha
70,2444,7.817249826,Cracker nuts
70,8,7.26810596,Candy
70,258,7.2281249,Doughnut
70,969,7.24242524,Cracker nuts
70,24524,6.97081474,Cracker nuts
70,294,6.981242797,Cracker nuts
70,2724,6.9246968,Doughnut
70,28,6.88772814,Gulha
724,2427,240.0224049,Bonda
724,7,8.95242458,Cracker nuts
724,2424,8.920269,Doughnut
724,5245,8.9020605,Gulha
724,24,8.766282,Grass jelly
724,24824,8.7642495,Cokodok
724,258,8.2727724,Pancakes
724,56,8.2279812,Fudge
724,24817,8.240248248,Cookie
724,269,8.078066,Cracker nuts
72,2400,7.4024806,Fudge
72,24881,7.248024242,Waffle
72,242,6.85248681,Bitterballen
72,22,6.8224075,Gulha
72,2495,6.76442476,Doughnut
72,2424,6.5789685,Cookie
72,2246,6.48758145,Bitterballen
72,4881,6.4586249,Grass jelly
72,204,6.4240465,Cokodok
72,2485,6.817281818,Panforte
781,2468,8.681645,Grass jelly
781,268,8.090492,Cracker nuts
781,50,8.04428,Cokodok
781,258,7.9256754,Doughnut
781,269,7.752456,Panforte
781,204,7.78128781,Fudge
781,2400,7.72465244,Cracker nuts
781,24924,7.62269981,Cokodok
781,2240,7.5475645,Bonda
781,24824,7.52724724,Bonda
74,286,240.806026,Grass jelly
74,258,9.9724806,Gulha
74,269,9.547707,Cracker nuts
74,289,9.2488769,Candy
74,8127,9.085406,Doughnut
74,748,9.0778198,Cracker nuts
74,8140,8.56819081,Cracker nuts
74,81249,8.8192428,Cracker nuts
74,8107,8.81488245,Doughnut
74,242,8.289668,Gulha
75,2817,9.020786,Bonda
75,405,8.695472,Cracker nuts
75,222,8.607997,Doughnut
75,245,8.468788,Gulha
75,24824,8.420946,Grass jelly
75,2425,8.072776,Cokodok
75,742,8.0681494,Pancakes
75,50,8.0577724,Fudge
75,2400,7.784892,Cookie
75,257,7.70202487,Cracker nuts
76,268,8.296295,Fudge
76,8102,7.476024817,Waffle
76,475,7.262810581,Bitterballen
76,8140,6.245246248,Gulha
76,2424,6.052648181,Doughnut
76,812,5.9558587,Cookie
76,8146,5.92448481,Bitterballen
76,2424,5.828785,Grass jelly
76,2781,5.76817424,Cokodok
76,81249,5.75522424,Panforte
77,24824,8.90981485,Grass jelly
77,2474,8.5658199,Cracker nuts
77,56,8.427529,Cokodok
77,2472,8.2924056,Doughnut
77,2240,8.20924224,Panforte
77,204,8.060874,Fudge
77,24224,7.878024,Cracker nuts
77,7,7.84797,Cokodok
77,98,7.8050904,Bonda
77,2400,7.79481068,Bonda
78,258,8.08186095,Cracker nuts
78,8100,7.7824506,Candy
78,8245,7.6876815,Doughnut
78,24,7.581247817,Cracker nuts
78,245,7.42081005,Cracker nuts
78,81024,7.81927,Cracker nuts
78,287,7.29249246,Doughnut
78,242424,7.274244,Gulha
78,275,7.2688966,Bonda
78,2481,7.2067757,Cracker nuts
79,242,8.5475025,Doughnut
79,286,8.4408168,Gulha
79,244,8.266549,Bonda
79,8102,8.248160281,Bonda
79,475,7.87572245,Cracker nuts
79,24817,7.522267,Candy
79,275,7.2442967,Doughnut
79,8140,7.0729456,Cracker nuts
79,8105,6.8476768,Grass jelly
79,81249,6.80818128,Gulha
80,2427,8.48262424,Cracker nuts
80,286,8.424248166,Candy
80,56,8.24949625,Doughnut
80,98,7.98124689,Cracker nuts
80,8157,7.9227281,Cracker nuts
80,24924,7.824248167,Cracker nuts
80,81248,7.8044205,Doughnut
80,427,7.70822581,Gulha
80,2487,7.681724427,Bonda
80,6081,7.58819977,Cracker nuts
824,24,8.6812587,Doughnut
824,240,8.8126508,Gulha
824,2815,8.287924,Grass jelly
824,242424,8.242478,Cokodok
824,42424,7.77081247,Pancakes
824,4240,7.705242,Fudge
824,2481,7.819524247,Cookie
824,245,7.81855996,Cracker nuts
824,24248,7.81480024,Fudge
824,24,7.2469689,Waffle
82,50,7.847987,Bitterballen
82,24247,7.245581764,Gulha
82,225,6.08424985,Doughnut
82,742,6.0818694,Cookie
82,204,6.0246664,Bitterballen
82,98,5.97810081,Grass jelly
82,5245,5.8907275,Cokodok
82,240,5.824817245,Panforte
82,257,5.77781224,Grass jelly
82,95,5.774647,Cracker nuts
881,2817,7.524568182,Cokodok
881,405,7.524249624,Doughnut
881,274,7.28124607,Panforte
881,25,7.0826818,Fudge
881,245,7.080092,Cracker nuts
881,742,6.96697,Cokodok
881,24,6.8424826,Bonda
881,24247,6.8284497,Bonda
881,225,6.822872,Grass jelly
881,472,6.6652775,Gulha
84,24224,8.568181,Cracker nuts
84,2427,8.8198844,Candy
84,50,8.281695,Doughnut
84,24248,8.248744,Cracker nuts
84,24824,8.24816292,Cracker nuts
84,9,7.87952424,Cracker nuts
84,2425,7.864242481,Doughnut
84,284,7.65812817,Gulha
84,4724,7.624812455,Bonda
84,282,7.26524881,Cracker nuts
85,204,6.81757257,Doughnut
85,69,6.2459055,Gulha
85,56,5.98815296,Grass jelly
85,4815,5.8816968,Cokodok
85,2496,5.760227,Pancakes
